ip_id,amt,chanel_no,tp_no
288,5709.5,2.3823529411764706,0.5
289,4880.545454545455,2.4242424242424243,0.3939393939393939
290,4279.809523809524,1.9285714285714286,0.5
291,4695.081081081081,2.5675675675675675,0.5675675675675675
292,4933.814814814815,2.7037037037037037,0.5185185185185185
293,4958.361111111111,2.5833333333333335,0.5555555555555556
294,5653.410256410257,2.41025641025641,0.48717948717948717
295,4646.5,2.78125,0.5
296,4596.216216216216,2.135135135135135,0.5405405405405406
297,4296.9,2.533333333333333,0.7
298,6557.9,2.1666666666666665,0.5
299,5433.354838709677,2.774193548387097,0.3548387096774194
300,5445.527777777777,2.361111111111111,0.5555555555555556
301,4755.975609756098,2.7804878048780486,0.43902439024390244
302,4571.875,2.625,0.5625
303,5099.414634146341,2.5853658536585367,0.4878048780487805
304,5701.290322580645,2.4516129032258065,0.5483870967741935
305,4873.791666666667,2.5833333333333335,0.375
306,5319.5,2.0789473684210527,0.4473684210526316
307,5569.628571428571,2.657142857142857,0.42857142857142855
308,5778.026315789473,2.1842105263157894,0.3157894736842105
309,5442.930232558139,2.3488372093023258,0.46511627906976744
310,5280.108695652174,2.5652173913043477,0.5
311,5412.862068965517,2.689655172413793,0.41379310344827586
312,5257.585365853659,2.097560975609756,0.3902439024390244
313,5460.478260869565,2.1739130434782608,0.5652173913043478
314,5546.444444444444,2.6666666666666665,0.4722222222222222
315,5019.28125,2.125,0.34375
316,4729.526315789473,2.236842105263158,0.42105263157894735
317,5047.611111111111,2.0,0.3333333333333333
318,3643.3846153846152,2.730769230769231,0.5
319,5744.0,2.55,0.45
320,5025.194444444444,3.138888888888889,0.6111111111111112
321,5108.172413793103,2.793103448275862,0.4827586206896552
322,5092.1,2.625,0.5
323,5938.583333333333,1.5555555555555556,0.3611111111111111
324,4882.875,2.125,0.5
325,5074.151515151515,2.1515151515151514,0.6666666666666666
326,5309.692307692308,1.7435897435897436,0.46153846153846156
327,6042.964285714285,2.142857142857143,0.5714285714285714
328,5629.809523809524,2.5714285714285716,0.5476190476190477
329,5192.31914893617,2.5319148936170213,0.574468085106383
330,6061.636363636364,2.121212121212121,0.5454545454545454
331,5346.666666666667,2.5952380952380953,0.5
332,6193.058823529412,2.588235294117647,0.5588235294117647
333,5721.384615384615,2.1923076923076925,0.6153846153846154
334,5464.055555555556,2.6666666666666665,0.5277777777777778
335,6025.2830188679245,2.0754716981132075,0.4528301886792453
336,4722.235294117647,2.235294117647059,0.47058823529411764
337,4659.083333333333,2.138888888888889,0.4722222222222222
338,5485.48,2.44,0.54
339,3928.184210526316,2.263157894736842,0.42105263157894735
340,4653.475,2.6,0.6
341,4689.307692307692,2.5384615384615383,0.48717948717948717
342,4414.472222222223,2.5,0.6388888888888888
343,4473.833333333333,2.3666666666666667,0.4
344,5909.9047619047615,2.4523809523809526,0.42857142857142855
345,5745.9,2.3,0.4
346,6153.96,2.54,0.68
347,6274.787878787879,2.272727272727273,0.6060606060606061
348,6469.545454545455,2.659090909090909,0.5
349,6190.538461538462,2.7948717948717947,0.48717948717948717
350,4924.085714285714,2.6857142857142855,0.42857142857142855
351,4990.725,2.475,0.475
352,4815.446428571428,1.9464285714285714,0.4642857142857143
353,6910.612903225807,2.5806451612903225,0.5483870967741935
354,5960.727272727273,2.393939393939394,0.5757575757575758
355,4858.451612903225,1.6774193548387097,0.41935483870967744
356,4514.642857142857,2.7857142857142856,0.5
357,5307.205882352941,2.1176470588235294,0.3235294117647059
358,5293.821428571428,2.6785714285714284,0.5
359,5845.363636363636,2.272727272727273,0.48484848484848486
360,4984.709677419355,2.096774193548387,0.3870967741935484
361,3960.7179487179487,1.8974358974358974,0.5128205128205128
362,4801.085106382979,2.3191489361702127,0.574468085106383
363,5435.3448275862065,2.413793103448276,0.6551724137931034
364,5519.190476190476,2.7142857142857144,0.42857142857142855
365,5777.047619047619,2.5,0.4523809523809524
366,4904.756756756757,2.324324324324324,0.4864864864864865
367,5629.9,2.4,0.5666666666666667
368,6303.966666666666,2.466666666666667,0.4666666666666667
369,5340.948717948718,2.8974358974358974,0.5641025641025641
370,6105.727272727273,2.0454545454545454,0.5
371,4420.525,2.6,0.425
372,5952.555555555556,2.3333333333333335,0.5833333333333334
373,5756.588235294118,2.235294117647059,0.4117647058823529
374,5180.162790697675,2.9069767441860463,0.4186046511627907
375,5266.8378378378375,2.27027027027027,0.5945945945945946
376,4226.53488372093,2.116279069767442,0.6046511627906976
377,5112.8387096774195,2.3548387096774195,0.6129032258064516
378,6072.4838709677415,2.5806451612903225,0.5483870967741935
379,5529.290322580645,2.6451612903225805,0.4838709677419355
380,4712.685714285714,2.6,0.45714285714285713
381,5669.470588235294,2.235294117647059,0.5294117647058824
382,5463.457142857143,3.0,0.5428571428571428
383,5319.709677419355,2.7096774193548385,0.5161290322580645
384,5752.326530612245,2.6530612244897958,0.5510204081632653
385,5136.469387755102,2.204081632653061,0.4897959183673469
386,4921.7692307692305,2.3846153846153846,0.38461538461538464
387,4102.0,2.4651162790697674,0.5348837209302325
388,4695.625,1.5833333333333333,0.4375
389,5147.861111111111,2.4166666666666665,0.5
390,5960.555555555556,2.388888888888889,0.7222222222222222
391,5123.891891891892,2.5135135135135136,0.6216216216216216
392,5437.1578947368425,2.5789473684210527,0.39473684210526316
393,5015.288888888889,2.3777777777777778,0.35555555555555557
394,5389.615384615385,1.641025641025641,0.5128205128205128
395,5164.820512820513,2.1025641025641026,0.48717948717948717
396,5668.555555555556,1.8888888888888888,0.5
397,5739.973684210527,2.4210526315789473,0.47368421052631576
398,5898.323529411765,2.3823529411764706,0.5
399,4607.702127659574,1.872340425531915,0.6170212765957447
400,5227.375,2.5,0.575
401,5807.371428571429,2.3142857142857145,0.4857142857142857
402,5712.523809523809,2.2857142857142856,0.5
403,4628.1,2.466666666666667,0.7
404,5995.5,1.9705882352941178,0.5294117647058824
405,4272.088235294118,2.7941176470588234,0.5294117647058824
406,5705.208333333333,2.4791666666666665,0.5
407,5254.195652173913,2.4347826086956523,0.45652173913043476
408,4788.878787878788,2.515151515151515,0.5757575757575758
409,4063.057142857143,2.6857142857142855,0.4
410,4733.977272727273,2.1363636363636362,0.4772727272727273
411,5860.1578947368425,2.3421052631578947,0.6052631578947368
412,5528.944444444444,2.6666666666666665,0.4444444444444444
413,5483.31914893617,2.5531914893617023,0.3829787234042553
414,4415.148936170212,2.404255319148936,0.46808510638297873
415,4668.40625,2.46875,0.46875
416,6184.333333333333,2.3333333333333335,0.5151515151515151
417,5374.764705882353,2.3823529411764706,0.5294117647058824
418,4844.108108108108,1.837837837837838,0.43243243243243246
419,4486.176470588235,2.2058823529411766,0.4117647058823529
420,5289.083333333333,2.1666666666666665,0.4722222222222222
421,5212.139534883721,2.255813953488372,0.6046511627906976
422,5281.766666666666,2.3333333333333335,0.4666666666666667
423,4136.7,2.1,0.575
424,5698.5,2.5277777777777777,0.4722222222222222
425,4640.785714285715,2.3333333333333335,0.38095238095238093
426,6763.972972972973,2.6486486486486487,0.5405405405405406
427,4695.767441860465,2.5348837209302326,0.5116279069767442
428,3472.5675675675675,2.054054054054054,0.43243243243243246
429,5789.878048780488,2.4634146341463414,0.36585365853658536
430,5906.951219512195,1.829268292682927,0.24390243902439024
431,5222.086956521739,2.5,0.43478260869565216
432,5293.875,2.0625,0.46875
433,5475.333333333333,1.9444444444444444,0.5833333333333334
434,5689.5625,2.6875,0.53125
435,6447.2558139534885,2.046511627906977,0.5348837209302325
436,5914.394736842105,2.0789473684210527,0.5
437,5341.151515151515,2.515151515151515,0.5454545454545454
438,6327.666666666667,3.1515151515151514,0.696969696969697
439,4637.189189189189,3.108108108108108,0.4594594594594595
440,4949.606060606061,2.8484848484848486,0.6363636363636364
441,4968.906976744186,2.604651162790698,0.4883720930232558
442,5476.787878787879,2.9696969696969697,0.6666666666666666
443,5756.21875,2.21875,0.53125
444,5607.625,2.225,0.5
445,6143.125,2.90625,0.53125
446,4278.512195121952,3.1707317073170733,0.3902439024390244
447,5202.540540540541,2.4324324324324325,0.4864864864864865
448,5219.736842105263,2.1578947368421053,0.42105263157894735
449,6064.0,2.026315789473684,0.42105263157894735
450,5764.21875,2.25,0.65625
451,6314.558823529412,2.0588235294117645,0.5
452,4692.321428571428,1.8571428571428572,0.25
453,6936.333333333333,2.1944444444444446,0.6388888888888888
454,5163.512195121952,2.1707317073170733,0.4146341463414634
455,6302.0344827586205,2.3793103448275863,0.5862068965517241
456,4966.766666666666,2.433333333333333,0.4
457,4123.228571428572,2.085714285714286,0.42857142857142855
458,5201.527777777777,1.8888888888888888,0.25
459,5709.073170731707,2.4390243902439024,0.5365853658536586
460,5098.833333333333,2.125,0.4375
461,5894.542857142857,2.1142857142857143,0.45714285714285713
462,5021.705882352941,2.4705882352941178,0.5
463,4276.818181818182,2.727272727272727,0.5151515151515151
464,5768.209302325581,2.953488372093023,0.5116279069767442
465,5402.621621621622,2.5135135135135136,0.5405405405405406
466,5680.5952380952385,2.4523809523809526,0.38095238095238093
467,5100.6274509803925,2.2941176470588234,0.43137254901960786
468,4984.452380952381,2.0,0.5714285714285714
469,4927.970588235294,2.4705882352941178,0.4411764705882353
470,5529.794117647059,2.176470588235294,0.5
471,5026.725,2.25,0.525
472,4348.0,2.5675675675675675,0.43243243243243246
473,4942.04,2.24,0.52
474,4552.675675675676,2.324324324324324,0.4864864864864865
475,5057.6,2.2857142857142856,0.4857142857142857
476,5307.117647058823,2.6470588235294117,0.4411764705882353
477,6441.190476190476,2.0,0.5476190476190477
478,4942.9047619047615,2.7142857142857144,0.5238095238095238
479,3946.609756097561,2.1463414634146343,0.4634146341463415
480,5423.969696969697,2.8181818181818183,0.42424242424242425
481,5121.704545454545,2.5,0.5227272727272727
482,5339.142857142857,2.380952380952381,0.6190476190476191
483,5743.21875,2.0,0.5625
484,5603.510204081633,2.489795918367347,0.4897959183673469
485,5177.725,2.625,0.475
486,5782.081081081081,2.189189189189189,0.4864864864864865
487,5614.9655172413795,2.4482758620689653,0.4827586206896552
488,5553.4838709677415,2.935483870967742,0.6774193548387096
489,4741.973684210527,2.5526315789473686,0.39473684210526316
490,5929.8,2.575,0.525
491,4581.222222222223,2.75,0.4444444444444444
492,5836.428571428572,2.4285714285714284,0.5142857142857142
493,6204.676470588235,2.176470588235294,0.4411764705882353
494,4986.692307692308,2.2564102564102564,0.4358974358974359
495,4324.083333333333,2.0277777777777777,0.5277777777777778
496,5639.166666666667,3.066666666666667,0.5333333333333333
497,6233.90625,2.125,0.5625
498,5859.294117647059,2.4411764705882355,0.4117647058823529
499,3801.76,2.88,0.6
500,5919.027027027027,2.4864864864864864,0.6216216216216216
501,4487.714285714285,2.7142857142857144,0.42857142857142855
502,4789.911764705882,2.1176470588235294,0.5
503,4992.5641025641025,2.4615384615384617,0.48717948717948717
504,5337.577777777778,2.2666666666666666,0.6666666666666666
505,4906.1,1.9,0.6
506,5904.28,2.7,0.5
507,5109.285714285715,2.0816326530612246,0.46938775510204084
508,6071.774193548387,2.193548387096774,0.3870967741935484
509,6082.428571428572,1.9047619047619047,0.5476190476190477
510,5544.078947368421,2.526315789473684,0.6052631578947368
511,5471.275,2.075,0.325
512,5501.135135135135,2.189189189189189,0.7027027027027027
513,5653.333333333333,2.611111111111111,0.4444444444444444
514,5873.214285714285,2.2857142857142856,0.5
515,4623.14705882353,2.411764705882353,0.5
516,4632.8387096774195,2.3225806451612905,0.5806451612903226
517,5167.388888888889,2.259259259259259,0.5740740740740741
518,5780.816326530612,2.4693877551020407,0.5102040816326531
519,5746.25,2.34375,0.5625
520,5896.8421052631575,2.3157894736842106,0.6052631578947368
521,5105.5526315789475,2.710526315789474,0.47368421052631576
522,5154.592592592592,2.074074074074074,0.2962962962962963
523,5142.425531914893,2.382978723404255,0.5106382978723404
524,5716.055555555556,2.5555555555555554,0.4444444444444444
525,4227.166666666667,2.4,0.43333333333333335
526,5455.6274509803925,2.4313725490196076,0.5098039215686274
527,4348.951219512195,2.097560975609756,0.34146341463414637
528,5434.117647058823,2.3823529411764706,0.5294117647058824
529,5122.153846153846,2.5384615384615383,0.38461538461538464
530,6265.235294117647,2.4705882352941178,0.4117647058823529
531,5144.586206896552,2.2758620689655173,0.41379310344827586
532,5787.638888888889,2.138888888888889,0.4722222222222222
533,5610.0,2.696969696969697,0.5454545454545454
534,5775.648648648648,2.4324324324324325,0.35135135135135137
535,5552.4473684210525,2.473684210526316,0.631578947368421
536,4313.35,2.7,0.45
537,5401.8378378378375,2.5405405405405403,0.4864864864864865
538,6400.2,2.7,0.425
539,6722.8125,2.21875,0.59375
540,5006.054054054054,2.027027027027027,0.5135135135135135
541,5313.638888888889,2.7222222222222223,0.4444444444444444
542,4391.0,2.789473684210526,0.5263157894736842
543,4906.736842105263,2.8947368421052633,0.47368421052631576
544,5688.243902439024,2.341463414634146,0.4878048780487805
545,5827.666666666667,2.393939393939394,0.36363636363636365
546,5459.448275862069,2.1379310344827585,0.5517241379310345
547,5851.538461538462,2.673076923076923,0.46153846153846156
548,5662.428571428572,2.7714285714285714,0.4857142857142857
549,6499.756756756757,2.5135135135135136,0.40540540540540543
550,4560.8,2.5,0.6
551,4779.222222222223,2.361111111111111,0.4166666666666667
552,5130.46,2.44,0.38
