ip_id,txn_amt,category_no,card_no
107,5066.428571428572,7.725274725274725,0.6593406593406593
108,5111.549019607844,7.205882352941177,0.7058823529411765
109,4913.736842105263,7.726315789473684,0.5578947368421052
110,5303.322916666667,6.989583333333333,0.75
111,4681.510416666667,7.53125,0.6770833333333334
112,4860.158415841584,7.742574257425742,0.693069306930693
113,5536.795698924731,7.709677419354839,0.7311827956989247
114,5736.5875,7.1125,0.65
115,4872.652173913043,7.195652173913044,0.6304347826086957
116,5149.7032967032965,7.571428571428571,0.7032967032967034
117,5159.5,7.732758620689655,0.7931034482758621
118,5027.807339449541,8.110091743119266,0.7431192660550459
119,5230.325581395349,7.0813953488372094,0.9302325581395349
120,4882.323809523809,7.3619047619047615,0.7238095238095238
121,5810.648648648648,7.981981981981982,0.7297297297297297
122,5098.303370786517,8.606741573033707,0.6629213483146067
123,5614.027522935779,7.220183486238532,0.6238532110091743
124,5053.068627450981,7.647058823529412,0.7843137254901961
125,5572.615384615385,7.8173076923076925,0.6346153846153846
126,5931.153846153846,7.087912087912088,0.6813186813186813
127,4478.669811320755,6.735849056603773,0.7830188679245284
128,5888.233333333334,7.466666666666667,0.7333333333333333
129,4642.47,7.1,0.76
130,5721.46,7.57,0.8
131,4272.168421052632,7.126315789473685,0.8105263157894737
132,4970.94,6.92,0.67
133,5002.613636363636,7.079545454545454,0.7159090909090909
134,5127.909090909091,8.11111111111111,0.6767676767676768
135,5218.166666666667,7.5092592592592595,0.7962962962962963
136,4795.02,7.36,0.61
137,5442.329545454545,7.795454545454546,0.6931818181818182
138,5254.010526315789,8.48421052631579,0.6105263157894737
139,4453.260416666667,7.8125,0.75
140,5344.873684210526,7.221052631578948,0.8421052631578947
141,3972.978723404255,7.882978723404255,0.6808510638297872
142,4852.802197802198,8.31868131868132,0.6373626373626373
143,6195.930693069307,7.207920792079208,0.7227722772277227
144,4726.042105263158,7.315789473684211,0.6736842105263158
145,5160.521276595745,7.25531914893617,0.6382978723404256
146,5992.333333333333,8.10344827586207,0.6896551724137931
147,5394.9047619047615,7.876190476190477,0.8380952380952381
148,5686.5675675675675,7.6891891891891895,0.7297297297297297
149,4957.793103448276,8.045977011494253,0.6666666666666666
150,5219.505263157895,7.91578947368421,0.7368421052631579
151,4766.428571428572,7.846938775510204,0.6020408163265306
152,4899.9296875,7.1015625,0.6875
153,5380.84705882353,7.211764705882353,0.6235294117647059
154,5044.75,7.84,0.58
155,5424.694736842105,7.252631578947368,0.5789473684210527
156,5079.816326530612,7.387755102040816,0.6836734693877551
157,5316.519607843137,7.784313725490196,0.696078431372549
158,4979.741573033708,7.808988764044944,0.47191011235955055
159,4857.585106382979,8.638297872340425,0.7127659574468085
160,5381.989247311828,7.903225806451613,0.5483870967741935
161,5464.724770642202,7.045871559633028,0.7706422018348624
162,5734.6,8.176,0.712
163,5462.173469387755,8.214285714285714,0.5
164,4689.07476635514,8.08411214953271,0.8130841121495327
165,5133.761363636364,6.579545454545454,0.7045454545454546
166,5317.96,7.8,0.61
167,5789.0,7.778947368421052,0.5157894736842106
168,5150.833333333333,7.6568627450980395,0.696078431372549
169,5325.223300970873,7.29126213592233,0.6213592233009708
170,4751.137254901961,7.2745098039215685,0.696078431372549
171,4834.927835051546,6.989690721649485,0.6494845360824743
172,4596.626373626374,8.351648351648352,0.6263736263736264
173,5185.083333333333,8.010416666666666,0.71875
174,4700.458823529411,9.047058823529412,0.7176470588235294
175,4508.19587628866,7.824742268041237,0.7525773195876289
176,5141.775510204082,7.448979591836735,0.7653061224489796
177,5908.628205128205,7.743589743589744,0.6923076923076923
178,5337.913978494624,8.67741935483871,0.6451612903225806
179,5153.151515151515,8.484848484848484,0.7070707070707071
180,4284.902654867256,7.814159292035399,0.5309734513274337
181,5068.013157894737,7.434210526315789,0.5657894736842105
182,5363.367346938776,8.204081632653061,0.6836734693877551
183,5514.227722772277,7.742574257425742,0.6138613861386139
184,5188.775280898876,7.573033707865169,0.6404494382022472
185,5333.66,8.16,0.67
186,5424.28,7.61,0.83
187,5446.208333333333,8.091666666666667,0.65
188,4974.25,7.731481481481482,0.7314814814814815
189,5072.780821917808,7.821917808219178,0.726027397260274
190,4707.80198019802,6.99009900990099,0.6534653465346535
191,4799.80808080808,7.757575757575758,0.6262626262626263
192,6370.75,8.043103448275861,0.5517241379310345
193,5834.036144578313,8.240963855421686,0.7108433734939759
194,5500.745098039216,7.2745098039215685,0.7941176470588235
195,5426.590909090909,8.125,0.625
196,4967.188679245283,7.5,0.7264150943396226
197,5962.544444444445,8.177777777777777,0.6888888888888889
198,5327.347826086957,7.836956521739131,0.5978260869565217
199,4904.0,8.28,0.6266666666666667
200,6224.3263157894735,7.168421052631579,0.7473684210526316
201,5178.207792207792,7.6103896103896105,0.7922077922077922
202,5792.2477876106195,8.079646017699115,0.7079646017699115
203,4930.876288659794,8.29896907216495,0.6185567010309279
204,5067.836734693878,7.316326530612245,0.7244897959183674
205,4990.7468354430375,7.2784810126582276,0.5949367088607594
206,4747.454545454545,7.662337662337662,0.5974025974025974
207,6019.114583333333,7.96875,0.6875
208,5532.18085106383,7.531914893617022,0.6808510638297872
209,5991.0,7.371794871794871,0.6538461538461539
210,4553.4875,7.6125,0.5625
211,4886.704545454545,8.295454545454545,0.6363636363636364
212,5896.203883495145,8.029126213592233,0.6699029126213593
213,4762.9655172413795,6.758620689655173,0.5517241379310345
214,4856.712871287129,8.01980198019802,0.6831683168316832
215,5460.010204081633,7.214285714285714,0.7142857142857143
216,4860.385542168675,7.132530120481928,0.7469879518072289
217,5773.575757575758,7.303030303030303,0.6060606060606061
218,5045.011904761905,7.476190476190476,0.7976190476190477
219,4466.121621621622,6.878378378378378,0.8378378378378378
220,5346.676767676768,8.686868686868687,0.6666666666666666
221,5469.659793814433,7.577319587628866,0.5670103092783505
222,5035.1875,7.083333333333333,0.6041666666666666
223,5893.405660377359,8.0,0.7169811320754716
224,5070.030303030303,8.292929292929292,0.5656565656565656
225,5171.2588235294115,7.294117647058823,0.7058823529411765
226,5132.010416666667,7.677083333333333,0.6770833333333334
227,4753.509803921569,8.147058823529411,0.6862745098039216
228,5678.531914893617,7.5,0.6276595744680851
229,5674.209302325581,6.732558139534884,0.7906976744186046
230,5415.843373493976,7.481927710843373,0.7831325301204819
231,5638.6,7.355555555555555,0.8333333333333334
232,5584.144444444444,7.711111111111111,0.7444444444444445
233,5199.712765957447,7.26595744680851,0.7021276595744681
234,4807.57281553398,7.349514563106796,0.6796116504854369
235,5334.731707317073,7.451219512195122,0.7073170731707317
236,5568.831578947368,8.16842105263158,0.8
237,5972.817307692308,7.711538461538462,0.5961538461538461
238,5657.165048543689,7.310679611650485,0.5339805825242718
239,5284.348314606742,7.382022471910112,0.6404494382022472
240,5124.490740740741,7.574074074074074,0.6759259259259259
241,5559.168674698795,7.530120481927711,0.7228915662650602
242,5302.8725490196075,7.509803921568627,0.6372549019607843
243,4881.102040816327,7.561224489795919,0.7448979591836735
244,5478.177777777778,7.444444444444445,0.7111111111111111
245,5383.523809523809,8.05952380952381,0.7261904761904762
246,5387.240963855422,6.674698795180723,0.6144578313253012
247,5786.340909090909,8.011363636363637,0.5340909090909091
248,5314.911764705882,7.568627450980392,0.6078431372549019
249,4728.009900990099,7.237623762376238,0.6831683168316832
250,4613.746987951808,7.132530120481928,0.6987951807228916
251,5442.190909090909,7.890909090909091,0.7181818181818181
252,4950.688172043011,8.10752688172043,0.7956989247311828
253,4841.0,8.30188679245283,0.7358490566037735
254,5165.824175824176,7.912087912087912,0.7032967032967034
255,5358.569892473119,7.440860215053763,0.7526881720430108
256,5727.759259259259,7.768518518518518,0.6018518518518519
257,5188.265306122449,8.387755102040817,0.5816326530612245
258,4270.0,7.26530612244898,0.7346938775510204
259,6030.1621621621625,7.666666666666667,0.8198198198198198
260,5514.783783783784,8.018018018018019,0.7567567567567568
261,4526.5625,7.177083333333333,0.6979166666666666
262,4685.367088607595,7.481012658227848,0.6962025316455697
263,4910.933333333333,7.622222222222222,0.8222222222222222
264,4800.605504587156,7.853211009174312,0.7155963302752294
265,4846.221052631579,7.621052631578947,0.8842105263157894
266,4996.0,7.89247311827957,0.6344086021505376
267,4812.695121951219,7.939024390243903,0.7317073170731707
268,5720.936842105263,7.063157894736842,0.5894736842105263
269,4954.9157894736845,7.3052631578947365,0.6947368421052632
270,4822.737373737374,7.505050505050505,0.7474747474747475
271,5412.947916666667,7.677083333333333,0.6145833333333334
272,4858.977011494253,7.425287356321839,0.8390804597701149
273,5227.386363636364,7.306818181818182,0.7386363636363636
274,5014.821782178218,7.782178217821782,0.7920792079207921
275,6021.443037974684,7.265822784810126,0.7974683544303798
276,4884.313253012048,7.602409638554217,0.6987951807228916
277,5418.16,7.63,0.8
278,5436.783505154639,8.29896907216495,0.6907216494845361
279,5413.4098360655735,8.819672131147541,0.6475409836065574
280,5649.351648351649,6.813186813186813,0.8241758241758241
281,5334.734042553191,7.425531914893617,0.723404255319149
282,5176.817307692308,8.096153846153847,0.625
283,5199.979797979798,7.767676767676767,0.696969696969697
284,5801.7692307692305,7.8173076923076925,0.625
285,5806.780952380952,8.038095238095238,0.7047619047619048
286,5409.0114942528735,7.954022988505747,0.6551724137931034
287,4788.938144329897,7.22680412371134,0.7010309278350515
288,5153.8490566037735,7.150943396226415,0.6981132075471698
289,5091.333333333333,7.588235294117647,0.696078431372549
290,4787.486842105263,7.526315789473684,0.7368421052631579
291,5957.978947368421,7.073684210526316,0.6421052631578947
292,5488.695238095238,7.609523809523809,0.6285714285714286
293,6079.8125,7.927083333333333,0.6979166666666666
294,5191.826086956522,8.032608695652174,0.7717391304347826
295,5528.9607843137255,8.666666666666666,0.7254901960784313
296,5284.146067415731,6.797752808988764,0.6853932584269663
297,5438.81914893617,9.042553191489361,0.6063829787234043
298,5350.817073170731,6.878048780487805,0.9024390243902439
299,6188.60396039604,7.237623762376238,0.5841584158415841
300,5378.40206185567,6.731958762886598,0.6701030927835051
301,4941.953271028037,7.570093457943925,0.7289719626168224
302,5004.104651162791,8.383720930232558,0.4418604651162791
303,4988.90625,8.166666666666666,0.6770833333333334
304,5230.921568627451,7.813725490196078,0.696078431372549
305,5546.604938271605,7.7407407407407405,0.6790123456790124
306,4371.989130434783,7.010869565217392,0.5978260869565217
307,5726.2375,7.6125,0.55
308,5128.577777777778,7.2444444444444445,0.6555555555555556
309,4737.607594936709,7.531645569620253,0.6962025316455697
310,5238.394957983193,7.697478991596639,0.6134453781512605
311,5927.118279569892,7.408602150537634,0.6559139784946236
312,4791.697247706422,8.256880733944953,0.7339449541284404
313,4709.582524271845,8.194174757281553,0.5922330097087378
314,4869.212765957447,7.4361702127659575,0.7021276595744681
315,5394.725274725275,7.428571428571429,0.7142857142857143
316,5242.257425742574,7.6138613861386135,0.6237623762376238
317,4993.385542168675,8.397590361445783,0.6506024096385542
318,4989.745454545455,7.163636363636364,0.7636363636363637
319,5105.225490196079,7.323529411764706,0.6470588235294118
320,5554.121739130434,7.339130434782609,0.7652173913043478
321,4591.1809523809525,7.961904761904762,0.6952380952380952
322,5131.861111111111,7.157407407407407,0.8240740740740741
323,5204.829787234043,7.851063829787234,0.5851063829787234
324,5980.307692307692,7.653846153846154,0.5769230769230769
325,5218.085106382979,7.98936170212766,0.7446808510638298
326,5442.79381443299,7.216494845360825,0.5979381443298969
327,5461.6122448979595,7.6020408163265305,0.7244897959183674
328,5450.828282828283,7.282828282828283,0.696969696969697
329,5019.948453608247,7.206185567010309,0.6288659793814433
330,4818.235294117647,7.364705882352941,0.7294117647058823
331,5021.468085106383,7.98936170212766,0.7021276595744681
332,5389.59793814433,6.34020618556701,0.6494845360824743
333,5072.647727272727,7.965909090909091,0.6022727272727273
334,5310.477777777778,7.622222222222222,0.7
335,5436.755319148936,7.882978723404255,0.6914893617021277
336,5167.35,8.02,0.71
337,5342.297619047619,6.880952380952381,0.6904761904761905
338,5650.127659574468,8.0,0.5957446808510638
339,4823.012658227848,7.265822784810126,0.7974683544303798
340,5489.736263736264,6.9010989010989015,0.6703296703296703
341,5862.292682926829,8.24390243902439,0.7682926829268293
342,4934.4315789473685,8.021052631578947,0.6842105263157895
343,4354.532110091744,7.678899082568807,0.7247706422018348
344,5454.1,8.722222222222221,0.6222222222222222
345,5970.0291262135925,7.883495145631068,0.8058252427184466
346,5469.74358974359,7.803418803418803,0.7264957264957265
347,4868.933333333333,8.038095238095238,0.8095238095238095
348,5389.205128205128,7.653846153846154,0.7435897435897436
349,4627.885416666667,8.989583333333334,0.6770833333333334
350,4563.47,7.07,0.64
351,5379.626373626374,7.758241758241758,0.6153846153846154
352,5228.15306122449,7.918367346938775,0.673469387755102
353,5907.727272727273,7.070707070707071,0.7474747474747475
354,5168.2959183673465,6.428571428571429,0.8061224489795918
355,5536.7692307692305,7.413461538461538,0.6826923076923077
356,5460.569767441861,7.244186046511628,0.7674418604651163
357,5276.535353535353,7.848484848484849,0.6666666666666666
358,5097.337209302325,7.604651162790698,0.7209302325581395
359,5265.134831460674,7.50561797752809,0.6853932584269663
360,5027.813953488372,7.011627906976744,0.6976744186046512
361,5124.550561797752,7.707865168539326,0.7752808988764045
362,5183.557692307692,7.384615384615385,0.6153846153846154
363,5536.282352941176,7.0,0.7529411764705882
364,5182.602272727273,6.965909090909091,0.6590909090909091
365,4804.333333333333,7.741935483870968,0.7204301075268817
366,5137.527472527472,7.395604395604396,0.6483516483516484
367,5599.142857142857,7.758241758241758,0.6923076923076923
368,5197.873563218391,8.494252873563218,0.7241379310344828
369,5020.177215189873,8.341772151898734,0.6075949367088608
370,4581.155339805825,7.941747572815534,0.6893203883495146
371,5788.2444444444445,7.988888888888889,0.6333333333333333
372,5498.114942528736,7.459770114942529,0.7471264367816092
373,4698.817204301075,7.376344086021505,0.6989247311827957
374,6013.642105263158,8.021052631578947,0.6631578947368421
375,5549.131313131313,7.333333333333333,0.7676767676767676
376,5243.738317757009,8.046728971962617,0.7009345794392523
377,4680.228260869565,6.739130434782608,0.782608695652174
378,5182.159574468085,7.180851063829787,0.5638297872340425
379,5830.5625,7.739583333333333,0.6875
380,5619.962962962963,8.083333333333334,0.7037037037037037
381,4483.013333333333,7.32,0.72
382,5326.516483516483,7.351648351648351,0.6483516483516484
383,5485.2,7.7555555555555555,0.6444444444444445
384,5494.202247191011,8.123595505617978,0.5842696629213483
385,5038.3917525773195,7.494845360824742,0.711340206185567
386,5856.247311827957,8.548387096774194,0.5806451612903226
387,4875.231578947369,7.157894736842105,0.8842105263157894
388,4960.76404494382,7.921348314606742,0.7303370786516854
389,5487.055555555556,7.811111111111111,0.7
390,5184.740384615385,7.451923076923077,0.6538461538461539
391,5765.15306122449,7.826530612244898,0.6938775510204082
392,5425.252873563219,7.126436781609195,0.6781609195402298
393,4985.1511627906975,7.046511627906977,0.7558139534883721
394,5264.117647058823,7.870588235294117,0.611764705882353
395,4266.602150537635,7.688172043010753,0.5591397849462365
396,5529.204301075269,7.344086021505376,0.6559139784946236
397,5330.837209302325,8.511627906976743,0.686046511627907
398,6280.818181818182,8.191919191919192,0.9090909090909091
399,5083.8105263157895,8.2,0.7473684210526316
400,4506.053191489362,7.382978723404255,0.723404255319149
401,4650.813953488372,7.465116279069767,0.8023255813953488
402,5753.981132075472,7.537735849056604,0.5849056603773585
403,5131.869565217391,7.271739130434782,0.6521739130434783
404,6412.2,8.818181818181818,0.6727272727272727
405,5673.182795698925,7.559139784946237,0.6236559139784946
406,4843.0,7.978260869565218,0.6195652173913043
407,5471.19,8.26,0.65
408,5217.867647058823,7.544117647058823,0.7205882352941176
409,5347.952380952381,7.628571428571429,0.6666666666666666
410,4399.833333333333,7.404761904761905,0.7142857142857143
411,4574.415094339623,7.547169811320755,0.6792452830188679
412,5296.16037735849,7.264150943396227,0.6037735849056604
413,4924.5268817204305,8.290322580645162,0.7526881720430108
414,4751.23,7.66,0.68
415,5474.25,6.89,0.74
416,5163.505617977528,8.49438202247191,0.7191011235955056
417,5269.822916666667,7.760416666666667,0.6770833333333334
418,5148.19540229885,7.218390804597701,0.6551724137931034
419,5090.49,8.43,0.71
420,4970.083333333333,6.898148148148148,0.5925925925925926
421,5156.718181818182,7.918181818181818,0.7
422,5092.885416666667,8.333333333333334,0.7708333333333334
423,5237.38947368421,6.989473684210527,0.7052631578947368
424,5416.888888888889,8.232323232323232,0.696969696969697
425,4968.436363636363,7.590909090909091,0.7363636363636363
426,5519.9,7.45,0.6916666666666667
427,5421.893617021276,7.659574468085107,0.6914893617021277
428,4959.989130434783,7.239130434782608,0.4891304347826087
429,5869.875,8.159090909090908,0.6704545454545454
430,5414.045454545455,7.670454545454546,0.6704545454545454
431,5678.96511627907,8.127906976744185,0.686046511627907
432,4846.158415841584,7.643564356435643,0.7029702970297029
433,4479.428571428572,7.395604395604396,0.6043956043956044
434,5080.5375,7.925,0.7875
435,5034.068627450981,6.9411764705882355,0.8235294117647058
436,5032.990909090909,7.581818181818182,0.7181818181818181
437,5195.096153846154,7.221153846153846,0.6153846153846154
438,5474.964285714285,8.125,0.9017857142857143
439,5140.906542056075,6.794392523364486,0.7383177570093458
440,4752.574257425743,7.475247524752476,0.6831683168316832
441,5607.96875,7.03125,0.75
442,5173.388349514563,6.854368932038835,0.6893203883495146
443,5555.6732673267325,8.297029702970297,0.594059405940594
444,4490.517241379311,7.425287356321839,0.7241379310344828
445,4699.150442477876,7.1946902654867255,0.7610619469026548
446,5665.15625,8.291666666666666,0.6145833333333334
447,5049.476744186047,7.558139534883721,0.5813953488372093
448,5208.347368421053,7.663157894736842,0.6842105263157895
449,5016.570093457944,7.280373831775701,0.8504672897196262
450,5492.292929292929,7.303030303030303,0.7070707070707071
451,5644.733333333334,7.3,0.7666666666666667
452,5215.4157303370785,8.202247191011235,0.7752808988764045
453,4430.957894736842,8.347368421052632,0.6105263157894737
454,5522.311111111111,8.555555555555555,0.7
455,5779.940594059406,7.6138613861386135,0.7326732673267327
456,4858.64705882353,7.882352941176471,0.6352941176470588
457,6026.606741573034,7.876404494382022,0.651685393258427
458,5676.745098039216,7.852941176470588,0.696078431372549
459,5479.4857142857145,8.266666666666667,0.8571428571428571
460,4926.073170731707,8.146341463414634,0.6341463414634146
461,5870.870967741936,7.505376344086022,0.7741935483870968
462,5612.545454545455,7.292929292929293,0.48484848484848486
463,4596.3625,7.275,0.725
464,5747.087719298245,7.342105263157895,0.7105263157894737
465,5132.941176470588,7.847058823529411,0.5647058823529412
466,5292.08988764045,7.213483146067416,0.6966292134831461
467,5432.357142857143,7.830357142857143,0.7321428571428571
468,5081.666666666667,7.362745098039215,0.6568627450980392
469,5355.357798165138,8.1651376146789,0.6972477064220184
470,5184.641304347826,7.717391304347826,0.7391304347826086
471,6065.207207207207,7.504504504504505,0.6936936936936937
472,4713.6057692307695,7.1923076923076925,0.6923076923076923
473,5497.931034482759,6.885057471264368,0.7586206896551724
474,4471.805555555556,6.9907407407407405,0.8518518518518519
475,5390.467391304348,7.717391304347826,0.6521739130434783
476,4481.976744186047,7.790697674418604,0.6744186046511628
477,5842.247191011236,7.370786516853933,0.7415730337078652
478,5117.1067961165045,7.611650485436893,0.7087378640776699
479,6036.489583333333,7.947916666666667,0.6354166666666666
480,6286.247311827957,6.720430107526882,0.7311827956989247
481,4880.190476190476,6.933333333333334,0.7333333333333333
482,5887.56043956044,7.21978021978022,0.7362637362637363
483,4385.478260869565,7.891304347826087,0.5652173913043478
484,5754.478723404255,7.085106382978723,0.7127659574468085
485,5012.395348837209,7.813953488372093,0.7906976744186046
486,4783.318181818182,8.113636363636363,0.75
487,5102.654867256637,7.778761061946903,0.7522123893805309
488,4272.354838709677,7.860215053763441,0.6451612903225806
489,5305.652173913043,7.336956521739131,0.75
490,5861.533333333334,8.523809523809524,0.7238095238095238
491,5607.913978494624,7.827956989247312,0.6559139784946236
492,4382.666666666667,7.696969696969697,0.7070707070707071
493,4924.0,7.645161290322581,0.7634408602150538
494,4724.469135802469,8.209876543209877,0.7407407407407407
495,5494.617021276596,7.808510638297872,0.6808510638297872
496,5182.662921348315,7.910112359550562,0.7752808988764045
497,4880.238095238095,7.464285714285714,0.8095238095238095
498,4597.797872340426,6.787234042553192,0.6808510638297872
499,5167.9010989010985,7.824175824175824,0.6483516483516484
500,5321.227272727273,8.018181818181818,0.6545454545454545
501,5257.322580645161,8.172043010752688,0.7526881720430108
502,5000.494845360825,7.804123711340206,0.5773195876288659
503,4379.360465116279,7.662790697674419,0.7674418604651163
504,5527.276595744681,7.6063829787234045,0.5212765957446809
505,5138.780219780219,7.351648351648351,0.7362637362637363
506,5456.884615384615,7.096153846153846,0.7596153846153846
507,5508.860215053764,7.946236559139785,0.6989247311827957
508,5445.738095238095,7.928571428571429,0.6904761904761905
509,5327.3258426966295,8.179775280898877,0.651685393258427
510,5105.027522935779,8.568807339449542,0.7431192660550459
511,5421.478723404255,6.819148936170213,0.723404255319149
512,5580.89010989011,7.65934065934066,0.6703296703296703
513,5996.743902439024,7.475609756097561,0.6707317073170732
514,5739.916666666667,6.75,0.6904761904761905
515,5450.33,8.04,0.64
516,3973.470588235294,8.166666666666666,0.7058823529411765
517,6017.952941176471,8.305882352941177,0.7058823529411765
518,5588.6625,7.925,0.725
519,5129.679245283019,8.150943396226415,0.6886792452830188
520,4790.938144329897,7.845360824742268,0.711340206185567
521,5491.484536082474,7.216494845360825,0.7422680412371134
522,5048.836363636364,7.4818181818181815,0.6909090909090909
523,5268.477064220184,7.660550458715596,0.6697247706422018
524,6120.434782608696,7.641304347826087,0.7282608695652174
525,5714.696202531645,7.075949367088608,0.8860759493670886
526,4904.289156626506,7.554216867469879,0.7469879518072289
527,5056.197916666667,7.697916666666667,0.71875
528,4773.873563218391,7.712643678160919,0.735632183908046
529,6013.6274509803925,7.823529411764706,0.6372549019607843
530,5615.9152542372885,7.610169491525424,0.652542372881356
531,4834.969072164949,8.164948453608247,0.5257731958762887
532,5153.554347826087,7.717391304347826,0.5543478260869565
533,4793.768421052631,7.3052631578947365,0.7263157894736842
534,4619.283950617284,7.901234567901234,0.6666666666666666
535,5399.301886792453,8.0,0.6415094339622641
536,4517.912087912088,7.164835164835165,0.6593406593406593
537,5190.69,7.88,0.77
538,4440.329545454545,7.681818181818182,0.5227272727272727
539,5051.915887850468,7.953271028037383,0.6915887850467289
